"X10RR[1,3]","X10RR[3,3]",Delta_chisquare
1.100000000000004,-0.5999999999999974,102.84349853826663
1.100000000000004,-0.49999999999999734,100.72166386853547
1.100000000000004,-0.39999999999999725,99.1213160708349
1.100000000000004,-0.29999999999999716,97.96100998477863
1.100000000000004,-0.19999999999999707,97.17743649300203
1.100000000000004,-0.09999999999999698,96.7253801059355
1.100000000000004,3.1086244689504383e-15,96.57770948858285
1.100000000000004,0.1000000000000032,96.72538010593553
1.100000000000004,0.2000000000000033,97.17743649300206
1.100000000000004,0.3000000000000034,97.96100998477868
1.100000000000004,0.40000000000000346,99.12131607083498
1.100000000000004,0.5000000000000036,100.72166386853559
1.100000000000004,0.6000000000000036,102.84349853826677
1.100000000000004,0.7000000000000037,105.5865057933839
1.100000000000004,0.8000000000000038,109.06881598694312
1.100000000000004,0.9000000000000039,113.42735358662844
1.100000000000004,1.000000000000004,118.81838617863261
1.100000000000004,1.100000000000004,125.41833547059736
1.100000000000004,1.2000000000000042,133.42492109306684
1.100000000000004,1.3000000000000043,143.05871632825455
1.100000000000004,1.4000000000000044,154.56520322427195
1.100000000000004,1.5000000000000044,168.21742288231493
1.100000000000004,1.6000000000000045,184.3193250336505
1.100000000000004,1.7000000000000046,203.209929352595
1.100000000000004,1.8000000000000047,225.26841928102073
1.100000000000004,1.9000000000000048,250.92029746927835
1.100000000000004,2.000000000000005,280.6447402677655
1.100000000000004,2.100000000000005,314.9832970327237
1.100000000000004,2.200000000000005,354.55008833919084
1.100000000000004,2.300000000000005,400.04366552338473
1.100000000000004,2.4000000000000052,452.2607023061394
1.100000000000004,2.5000000000000053,512.1116975783659
1.100000000000004,2.6000000000000054,580.638876758853
1.100000000000004,2.7000000000000055,659.0364874640757
1.100000000000004,2.8000000000000056,748.6736935590211
1.100000000000004,2.9000000000000057,851.1202799873931
1.100000000000004,3.0000000000000058,968.175389108904
1.100000000000004,3.100000000000006,1101.899517600705
1.100000000000004,3.200000000000006,1254.6500113093607
1.100000000000004,3.300000000000006,1429.120303769118
1.100000000000004,3.400000000000006,1628.383152431561
1.2000000000000042,-3.5,2415.984381354868
1.2000000000000042,-3.4,2138.989275797063
1.2000000000000042,-3.3,1894.3531664602604
1.2000000000000042,-3.1999999999999997,1678.3440801932647
1.2000000000000042,-3.0999999999999996,1487.6638012558244
1.2000000000000042,-2.9999999999999996,1319.400375003137
1.2000000000000042,-2.8999999999999995,1170.984871656195
1.2000000000000042,-2.7999999999999994,1040.152147783518
1.2000000000000042,-2.6999999999999993,924.9053514491773
1.2000000000000042,-2.599999999999999,823.4839253113648
1.2000000000000042,-2.499999999999999,734.3348702851029
1.2000000000000042,-2.399999999999999,656.0870407120381
1.2000000000000042,-2.299999999999999,587.5282503096164
1.2000000000000042,-2.199999999999999,527.5849765012745
1.2000000000000042,-2.0999999999999988,475.3044590586391
1.2000000000000042,-1.9999999999999987,429.8389973160657
1.2000000000000042,-1.8999999999999986,390.4322585472025
1.2000000000000042,-1.7999999999999985,356.407418422607
1.2000000000000042,-1.6999999999999984,327.1569627967937
1.2000000000000042,-1.5999999999999983,302.1339884024369
1.2000000000000042,-1.4999999999999982,280.8448483588018
1.2000000000000042,-1.3999999999999981,262.84299673082273
1.2000000000000042,-1.299999999999998,247.72389470459603
1.2000000000000042,-1.199999999999998,235.12084927440225
1.2000000000000042,-1.0999999999999979,224.70166366571897
1.2000000000000042,-0.9999999999999978,216.16598704803476
1.2000000000000042,-0.8999999999999977,209.24325942062052
1.2000000000000042,-0.7999999999999976,203.69115588376212
1.2000000000000042,-0.6999999999999975,199.29444283730749
1.2000000000000042,-0.5999999999999974,195.8641669777262
1.2000000000000042,-0.49999999999999734,193.23710629422834
1.2000000000000042,-0.39999999999999725,191.27542059383794
1.2000000000000042,-0.29999999999999716,189.8664474146607
1.2000000000000042,-0.19999999999999707,188.92259751593699
1.2000000000000042,-0.09999999999999698,188.3813124628151
1.2000000000000042,3.1086244689504383e-15,188.20505515312945
1.2000000000000042,0.1000000000000032,188.38131246281512
1.2000000000000042,0.2000000000000033,188.92259751593704
1.2000000000000042,0.3000000000000034,189.86644741466077
1.2000000000000042,0.40000000000000346,191.27542059383805
1.2000000000000042,0.5000000000000036,193.2371062942285
1.2000000000000042,0.6000000000000036,195.86416697772637
1.2000000000000042,0.7000000000000037,199.29444283730777
1.2000000000000042,0.8000000000000038,203.6911558837624
1.2000000000000042,0.9000000000000039,209.24325942062092
1.2000000000000042,1.000000000000004,216.16598704803528
1.2000000000000042,1.100000000000004,224.70166366571954
1.2000000000000042,1.2000000000000042,235.12084927440293
1.2000000000000042,1.3000000000000043,247.72389470459683
1.2000000000000042,1.4000000000000044,262.8429967308237
1.2000000000000042,1.5000000000000044,280.844848358803
1.2000000000000042,1.6000000000000045,302.1339884024383
1.2000000000000042,1.7000000000000046,327.1569627967954
1.2000000000000042,1.8000000000000047,356.40741842260894
1.2000000000000042,1.9000000000000048,390.43225854720475
1.2000000000000042,2.000000000000005,429.8389973160683
1.2000000000000042,2.100000000000005,475.3044590586422
1.2000000000000042,2.200000000000005,527.5849765012781
1.2000000000000042,2.300000000000005,587.5282503096203
1.2000000000000042,2.4000000000000052,656.0870407120426
1.2000000000000042,2.5000000000000053,734.3348702851081
1.2000000000000042,2.6000000000000054,823.4839253113707
1.2000000000000042,2.7000000000000055,924.9053514491839
1.2000000000000042,2.8000000000000056,1040.1521477835256
1.2000000000000042,2.9000000000000057,1170.9848716562037
1.2000000000000042,3.0000000000000058,1319.4003750031466
1.2000000000000042,3.100000000000006,1487.6638012558353
1.2000000000000042,3.200000000000006,1678.3440801932775
1.2000000000000042,3.300000000000006,1894.3531664602747
1.2000000000000042,3.400000000000006,2138.989275797079
1.3000000000000043,-3.5,3173.212670679622
1.3000000000000043,-3.4,2833.128817348399
1.3000000000000043,-3.3,2530.6140149418693
1.3000000000000043,-3.1999999999999997,2261.6379318957856
1.3000000000000043,-3.0999999999999996,2022.6129002781263
1.3000000000000043,-2.9999999999999996,1810.3464194736073
1.3000000000000043,-2.8999999999999995,1621.9979199540214
1.3000000000000043,-2.7999999999999994,1455.039524759977
1.3000000000000043,-2.6999999999999993,1307.2205546489165
1.3000000000000043,-2.599999999999999,1176.5355311936894
1.3000000000000043,-2.499999999999999,1061.195440445261
1.3000000000000043,-2.399999999999999,959.6020281025062
1.3000000000000043,-2.299999999999999,870.3249054613837
1.3000000000000043,-2.199999999999999,792.0812537451284
1.3000000000000043,-2.0999999999999988,723.7179227464503
1.3000000000000043,-1.9999999999999987,664.1957280420736
1.3000000000000043,-1.8999999999999986,612.5757593693004
1.3000000000000043,-1.7999999999999985,568.0075210836271
1.3000000000000043,-1.6999999999999984,529.7187339457923
1.3000000000000043,-1.5999999999999983,497.0066358159797
1.3000000000000043,-1.4999999999999982,469.23062716224894
1.3000000000000043,-1.3999999999999981,445.8061156196141
1.3000000000000043,-1.299999999999998,426.19942216553636
1.3000000000000043,-1.199999999999998,409.92361980694636
1.3000000000000043,-1.0999999999999979,396.53518400325686
1.3000000000000043,-0.9999999999999978,385.63134237917694
1.3000000000000043,-0.8999999999999977,376.848019610483
1.3000000000000043,-0.7999999999999976,369.8582816952517
1.3000000000000043,-0.6999999999999975,364.371192152407
1.3000000000000043,-0.5999999999999974,360.1310010187795
1.3000000000000043,-0.49999999999999734,356.91659584522574
1.3000000000000043,-0.39999999999999725,354.54115222170117
1.3000000000000043,-0.29999999999999716,352.8519296905282
1.3000000000000043,-0.19999999999999707,351.73016723644906
1.3000000000000043,-0.09999999999999698,351.09104087139906
1.3000000000000043,3.1086244689504383e-15,350.88365416128494
1.3000000000000043,0.1000000000000032,351.0910408713991
1.3000000000000043,0.2000000000000033,351.7301672364491
1.3000000000000043,0.3000000000000034,352.85192969052827
1.3000000000000043,0.40000000000000346,354.5411522217013
1.3000000000000043,0.5000000000000036,356.9165958452259
1.3000000000000043,0.6000000000000036,360.1310010187797
1.3000000000000043,0.7000000000000037,364.3711921524073
1.3000000000000043,0.8000000000000038,369.85828169525206
1.3000000000000043,0.9000000000000039,376.8480196104835
1.3000000000000043,1.000000000000004,385.63134237917757
1.3000000000000043,1.100000000000004,396.5351840032576
1.3000000000000043,1.2000000000000042,409.9236198069473
1.3000000000000043,1.3000000000000043,426.1994221655375
1.3000000000000043,1.4000000000000044,445.8061156196154
1.3000000000000043,1.5000000000000044,469.2306271622505
1.3000000000000043,1.6000000000000045,497.0066358159816
1.3000000000000043,1.7000000000000046,529.7187339457946
1.3000000000000043,1.8000000000000047,568.0075210836296
1.3000000000000043,1.9000000000000048,612.5757593693033
1.3000000000000043,2.000000000000005,664.195728042077
1.3000000000000043,2.100000000000005,723.7179227464542
1.3000000000000043,2.200000000000005,792.0812537451329
1.3000000000000043,2.300000000000005,870.3249054613889
1.3000000000000043,2.4000000000000052,959.6020281025121
1.3000000000000043,2.5000000000000053,1061.1954404452679
1.3000000000000043,2.6000000000000054,1176.5355311936971
1.3000000000000043,2.7000000000000055,1307.2205546489247
1.3000000000000043,2.8000000000000056,1455.0395247599865
1.3000000000000043,2.9000000000000057,1621.9979199540328
1.3000000000000043,3.0000000000000058,1810.3464194736196
1.3000000000000043,3.100000000000006,2022.61290027814
1.3000000000000043,3.200000000000006,2261.6379318958016
1.3000000000000043,3.300000000000006,2530.6140149418875
1.3000000000000043,3.400000000000006,2833.1288173484186
1.4000000000000044,-3.5,4192.91028571972
1.4000000000000044,-3.4,3773.751688941424
1.4000000000000044,-3.3,3398.7127782030134
1.4000000000000044,-3.1999999999999997,3063.38746191971
1.4000000000000044,-3.0999999999999996,2763.823528855993
1.4000000000000044,-2.9999999999999996,2496.4751518101107
1.4000000000000044,-2.8999999999999995,2258.15965138442
1.4000000000000044,-2.7999999999999994,2046.0182574671212
1.4000000000000044,-2.6999999999999993,1857.4806143802816
1.4000000000000044,-2.599999999999999,1690.232783978406
1.4000000000000044,-2.499999999999999,1542.1885093111443
1.4000000000000044,-2.399999999999999,1411.4635097930886
1.4000000000000044,-2.299999999999999,1296.3525871529441
1.4000000000000044,-2.199999999999999,1195.3093297637242
1.4000000000000044,-2.0999999999999988,1106.9282112849473
1.4000000000000044,-1.9999999999999987,1029.928887877177
1.4000000000000044,-1.8999999999999986,963.1425065785847
1.4000000000000044,-1.7999999999999985,905.4998457625686
1.4000000000000044,-1.6999999999999984,856.021116924798
1.4000000000000044,-1.5999999999999983,813.8072653774193
1.4000000000000044,-1.4999999999999982,778.0326157574848
1.4000000000000044,-1.3999999999999981,747.9387165860326
1.4000000000000044,-1.299999999999998,722.8292464435781
1.4000000000000044,-1.199999999999998,702.0658526571369
1.4000000000000044,-1.0999999999999979,685.0648017232381
1.4000000000000044,-0.9999999999999978,671.2943290207372
1.4000000000000044,-0.8999999999999977,660.2725836965876
1.4000000000000044,-0.7999999999999976,651.5660729370745
1.4000000000000044,-0.6999999999999975,644.7885181663603
1.4000000000000044,-0.5999999999999974,639.6000440435455
1.4000000000000044,-0.49999999999999734,635.7066294587864
1.4000000000000044,-0.39999999999999725,632.8597580583701
1.4000000000000044,-0.29999999999999716,630.85621415798
1.4000000000000044,-0.19999999999999707,629.5379782327514
1.4000000000000044,-0.09999999999999698,628.7921845020423
1.4000000000000044,3.1086244689504383e-15,628.5511114562137
1.4000000000000044,0.1000000000000032,628.7921845020423
1.4000000000000044,0.2000000000000033,629.5379782327514
1.4000000000000044,0.3000000000000034,630.85621415798
1.4000000000000044,0.40000000000000346,632.8597580583701
1.4000000000000044,0.5000000000000036,635.7066294587867
1.4000000000000044,0.6000000000000036,639.6000440435457
1.4000000000000044,0.7000000000000037,644.7885181663607
1.4000000000000044,0.8000000000000038,651.566072937075
1.4000000000000044,0.9000000000000039,660.2725836965883
1.4000000000000044,1.000000000000004,671.2943290207379
1.4000000000000044,1.100000000000004,685.064801723239
1.4000000000000044,1.2000000000000042,702.0658526571381
1.4000000000000044,1.3000000000000043,722.8292464435794
1.4000000000000044,1.4000000000000044,747.9387165860344
1.4000000000000044,1.5000000000000044,778.0326157574868
1.4000000000000044,1.6000000000000045,813.8072653774218
1.4000000000000044,1.7000000000000046,856.0211169248009
1.4000000000000044,1.8000000000000047,905.4998457625718
1.4000000000000044,1.9000000000000048,963.1425065785886
1.4000000000000044,2.000000000000005,1029.9288878771815
1.4000000000000044,2.100000000000005,1106.9282112849523
1.4000000000000044,2.200000000000005,1195.3093297637301
1.4000000000000044,2.300000000000005,1296.352587152951
1.4000000000000044,2.4000000000000052,1411.4635097930964
1.4000000000000044,2.5000000000000053,1542.188509311153
1.4000000000000044,2.6000000000000054,1690.2327839784157
1.4000000000000044,2.7000000000000055,1857.4806143802925
1.4000000000000044,2.8000000000000056,2046.018257467134
1.4000000000000044,2.9000000000000057,2258.1596513844343
1.4000000000000044,3.0000000000000058,2496.475151810126
1.4000000000000044,3.100000000000006,2763.8235288560104
1.4000000000000044,3.200000000000006,3063.387461919729
1.4000000000000044,3.300000000000006,3398.712778203036
1.4000000000000044,3.400000000000006,3773.7516889414496
1.5000000000000044,-3.5,5562.961211341521
1.5000000000000044,-3.4,5046.21751486132
1.5000000000000044,-3.3,4581.697899032738
1.5000000000000044,-3.1999999999999997,4164.5307568888975
1.5000000000000044,-3.0999999999999996,3790.3122577937265
1.5000000000000044,-2.9999999999999996,3455.0588511264777
1.5000000000000044,-2.8999999999999995,3155.1640300520703
1.5000000000000044,-2.7999999999999994,2887.3590930028204
1.5000000000000044,-2.6999999999999993,2648.6776488264686
1.5000000000000044,-2.599999999999999,2436.4236198847457
1.5000000000000044,-2.499999999999999,2248.142505716085
1.5000000000000044,-2.399999999999999,2081.5956782054172
1.5000000000000044,-2.299999999999999,1934.7374875333394
1.5000000000000044,-2.199999999999999,1805.694966506315
1.5000000000000044,-2.0999999999999988,1692.749929198866
